user_id,recency,frequency,monetary,avg_order_value,Cluster,agg_cluster
"AFVYGOA4AWO77UIPMUNH6YSKSB5A,AEJMVHQ4LOSVJQ5BOXQREVQBC5RQ,AGZFPOD265HIFGO55KLY54L2IWQA,AFKT7G2UM46AJTJZXWBFXXH36B7Q,AGS6NNHGXGDDXIK4A2KFIXOO3A4Q,AENVIDMF6GS74EEWE2EBBUD3EURA,AHGBW4HBRJEUNLSHM376MUW2QCIQ,AGNGCIEWFRNNNYEDUUFQRBBWAVFA",432,1,1699.0,1699.0,1,0
"AFW5XNPYWYUD54B4GHGBC7JTMYHQ,AHTZMXM2QRD5PWVLIPN7FOHOIH7Q,AFQL43U7R2EDDQS2B52Y2UDEC6CQ,AGCP2OGWNDP3H6ST5WI63QKBKISA,AECZMYNKZNRE7CJZQ257V2F3MRTA,AFZ4FBQATW3AY363VAW64PZ73QCQ,AHB4PH45PSYE433J2I3KXWKPFAAA,AG6CCG7PM3D2IEKTJOPSSBWLWPDQ",594,1,115.0,115.0,0,0
"AFWDV7TXGNYDA54LFNRDRJBTBH4A,AFEPCSTHZXN35QN2NFRS6X54AFQA,AGZEBZMUHSRT37TWDJQAIFK7R7NQ,AFRSTB6WTL3CEY6EHWNZYGP7F5IQ,AFXYRRVG6WFFNONQ2DGVUOCPP2TQ,AFGHPNJCPTG3GN4WG2YTPWNFYPHA,AGKAIBTFKDPPNNZ22TC34TRNBNMQ,AFJJH654JT5YBKS72KDWAOPPCZPA",774,1,1598.0,1598.0,1,0
"AFWESPH2F54JGI3PJYU2NINBVCAQ,AEL2MRRMDYHQPWWAOIPUDDKZPI5A,AGOQL3YF6UXVBS7ED52R33WT2V4A,AHIO55R3HT4HKDOPYPNIDKDONGHQ,AEJGQGJN3LJ3HSID37QXUVSEJ2JQ,AEB67NVL2DZCG3IKQOWI3752NDVA,AGCFDQLGMBIDSFCUH4A32DFOAXMA,AFWR2F4YGS3OG3JB6U64BDM3ELAQ",1160,1,218.0,218.0,0,0
"AFWHK4LKZHJJVZKD23JDBSMYCTWA,AG4YW4O2PIYELIEF7RIWWELPR2IQ,AG7KEHOTRQWYCFBB3YOYWNEEKOWA,AG4VHCBBGV55FALKIZXY7Y66G2QA,AFIVHFGYMXUH432ZHISVITBGO36A,AE2QCA6OGX2KOV5CKDSU2S35R4LQ,AHS4K4PMVZYWPO23PM2ZLSJBQOBA,AHDZQ4ZYL7CHT6BLJE6QRKZ4ANIQ",375,1,1049.0,1049.0,0,0
"AFWJEGTWPLJFLEMNP6NHQWDEMR7A,AGV22RRF7Z7DKGS3NVGKRNEVDPFA,AHPNR55J5NQA5XXTTCGPUOLYWUWA,AHT3UUMHP2J4D5ED2J2TLSX3NLFQ,AFQ3EGHF7CJXP4Y34JIDWCOFQR6A,AEUAMC5SJIRMWLY4X62YAX4LFPLA,AE5JHZYLGZRTLGO7DJ7OGLD3NJZQ,AHNJTY4AOWAXORD6ELSDX6MCYHAQ",255,1,1099.0,1099.0,0,0
"AFWKYTQRPXNGB7RII7ZH7EABC7EA,AFKODCETW6PO3PQ7T2D6SFHRFB4A,AER7Q5G4K2TF5X74DYBJCEEQ3VZQ,AHWVJOF4IVRKFY6RJRSBQ2L6ZXQA,AGQNVTJBYS6YFCNDPYBR3HDTR3AA,AHKU2XWNLBBW2KOKNZIHMUNHUIXQ,AHJBBVKQXUKF5QSQASCVFPWQGSTA",1304,1,637.0,637.0,0,0
"AFWREBMJRX47V7TJD5E7VUBKZY3Q,AFKUWB5DABB7DVVRNJADCSDKFJ5Q,AGCKABAFBXEB4DLQSVS2YPRFULZA,AEWO5MXEBFN3PMJAXYAUXB4OMBOA,AGBNLIOKIT72A2TBLG6A35XUEIMQ,AGDC3KZSQJMQL3GNEEMOIZRKXUAQ,AENODPH3RWTEZMADDI7ZXXD5UBLQ,AGGJWLZDECN7FGJ45NLF4JOUE27A",839,1,4098.0,4098.0,1,1
"AFWRX7NJDJNWOBKAJFVHN5WRNBZQ,AGMQBENGBYFDIFBCX7TTRXZJ42UQ,AFYY6ZT5ZOTXLDKDBSPRHTJLLZIQ,AGZ55KFBZ6HLW5UIQBEPIBBND6GQ,AH6ADLMJRC3DYSRBDFVJZEHXARGA,AFARITTBYR4HMMHALZPS4DZGMVTQ,AEOEFJ7ZBQWRXYKAX5BMGZQNMLFA,AEE2UIYAS7GME4GOS6EZWUK52KCA",163,1,949.0,949.0,0,0
"AFXRH6SHIJIG475VOAVT4QPDJHIQ,AFSUZQF66HKTKPWRUOGXQKZ6VAKQ,AFZVACGHIEIUWBF2UAWI2MU67LCA,AGFNZ473LGYCCHTA6CZKSUAYVN7Q,AFHK3ZGJ2YCZLGNZTHLEN6MVGCAA,AFF4CH4SPZXHDKB5BB25KUX22SBA,AH3NRXRMQGG7MFMMJK6V4WQJYO5Q,AFW7SE27ST3TM7KFAGQEORGOCQJQ",717,1,599.0,599.0,0,0
"AFXT4M4YZCGYWUG22BMXEOB7VUOA,AEZWBVOWAZGCLKUNZXNBRCMWR2TQ,AH2IMO7T23MIAIHRLZGUSPHEXSZQ,AFNIVT3EJUTT7FKZW6GZVEWWT7HQ,AEJ4WWMJAKONQU4XNWCKIGA5U4LQ,AGEMLCWZLIJVZMIMPK3J4NEX5SMA,AFP7CS7L7WZM3OXFXC77IPNINGUA,AGJCU3HCKI6FYPKYS6FBZGJOQJ6A",131,1,999.0,999.0,0,0
"AFXUMOU3PMUQEHSYTB7SBVYFN34Q,AFJBVZGNIZISS2EGIUZRHMIDD7AQ,AGLIJTPBLLORZ2E35K2DFO3V3FXQ,AF5JPNCVJVCR3EMLVNG3MERJYU3Q,AFZDR5KNLP6HTBN33LC3AZ472J5A,AEKW5FURRS4HCH6MS7RL7FI2GC6A,AGKBXNKA52CUF4OZMIFDDTKVI6LA,AHILS5IGSFXF4SM2DAOB4LLULPHA",959,1,329.0,329.0,0,0
"AFXYPYAOFDHWH4CXSBUVX2XXIOSA,AETDHNM3DCXJJ6K4AFAEHZQAVG2A,AGMOIWMV5LM33PKZWDSGNS5EZ6ZA,AG5FGOJE6CG3FHJTE2PNPHOGUJHA,AFUCLN7AM6VIDFUUQXMEYHHMJOTQ,AGHLLRQQL3VKZBE426YJLNV5UBDQ,AHPLUXRCABZUIN7AYXOQFSSBBYAQ,AFDJPDX5JZEXUIAHIPEIVN2QYMQQ",222,1,3299.0,3299.0,1,1
"AFXZNVON4LZKKL23DAL7IPT5ZJUA,AFSZKLP7O5V7SHFKRIC5YGKLI6VQ,AGNJT6MCU54JSU2MDPAUHNVVMPAA,AETWKKRH3YG3TDQPRO72TEEGPBIQ,AEK4IBLWWLNYTV5TXRAIVIDWDJEQ,AGEU6T4TWEHPJGK7WYQEINX4NTGQ,AFIDAKZO3JJUEQ5XHV5DQFPWMWUQ,AGC2NONP26AGZYB5HR2FYRMUAJPQ",514,1,300.0,300.0,0,0
"AFY3XWUSTQABIV5OERXNLAPIZBTA,AFDIP7UX2AVN7Q42UVSPWBZDSKJQ,AF2UJQYDINULS75GB476GZ3F5HKA,AFBYRGPVHQDBRHAQHZYD5JCR2VMQ,AF5MN6PWXNKK5XXQPOD3TDRDO2YQ,AHEKP6OARUMDVOTRLNM73MQ2LYSA,AEV34N6R33BELH7SXLEZFWBCMJ3Q,AE4YIOCA5OVDV3GCCYFIJZ3XEKCA",1255,1,350.0,350.0,0,0
"AFY43URPP4H2YAU54BXZXHAA4PFA,AFXPNU67DDECPJPSNRFI2E6H5LDQ,AH5YJG3CUXNP5ESN5HM4NHPAFB3Q,AG7DFEJVZNB4PW34WVGQPVLU7CKQ,AHHCC6KDIDI7OF6J6HV7OBGG2JGQ,AEATZAGPDVY63OECCENTN5XZHNNQ,AGBV77FUBU636MRHY2SQULBIMXIA,AFE4WCUSKXY43CIWV6NPOUUZD33A",409,1,351.0,351.0,0,0
"AFYEHXFPJRMXSQKK7PTK5TRWUQUA,AHF52K4NWNVQ67FHIOFZAGPQ3PFQ,AEOXAUWOA6I56J4RAMFLXBPZH3UA,AFKQJYKMEKQZLVHSLYTHT6MO4CFQ,AFX6NQOSMDSQWMBRDX6NUHNLZEYA,AFE2SDWOCP7HW73DJMCWLFBB63KA,AEN5FDCFERXM4BUXIUA3HTMGS2YA,AFNPTDUJHTDPYEKE7LP7CDDVTKYQ",1211,1,499.0,499.0,0,0
"AFYFQI7B55R5LXO2D3JPD6FBNUCA,AEE6KWTJSN7EKGJ2TWFZCA6EGWJA,AHTJBJPYGGEWZQWQT7QJT2DPN7ZQ,AG4ZEZKMSPQD52MAAXWEB2PVXJ2Q,AGLKEDKY645GZ33OFGXHPWWFLXOA,AHOTORDSGF2IWSGTMZVAX56B77IQ,AFSEUS2I77MEWPOCPW77EOU6Y62A,AF6SQCFVW3FHWWPMLKQXFO5N2SJQ",1346,1,1299.0,1299.0,0,0
"AFYMFZN2MFKODDI25OZKLO36LCHA,AE46PAL3I6SQVZG4CQR754OYQ7RA,AFILVEY4BG7TP2XCLB7N6AGAZMFA,AHKAHUT2A5EOQTRLYEOO6W6BQSTQ,AELYRRH5SBV6UFG3GU6BFG5BR2QQ,AES5I6RABQPPMKSG73P546HHSHFQ,AHTP6VRCDVSOFKPWMXJLFWKU2VJQ,AF27PDSYD6M3T6GI6X3VMQXOGUUA",846,1,449.0,449.0,0,0
"AFYOI4QB47I7I4QHNU3PF6ZZCAEA,AECSYXIFB6BFWLLNK6ZEL322DPJQ,AHKFVSIKREMFQWP77YNTYVY6ISVQ,AFVFESCSU53NQCSYPCN3XRE66MIQ,AGIILTCR7DSBPR6GQC54KSRZ6P7A,AGNPYOMLPA6EEFLNFQ6ZZCP3RGXA,AFEYG7JVPH4TT6RU4PT7JJBT5HUA,AFXP7JLR5C35B6IL2IVYWYDMNZVQ",1163,1,129.0,129.0,0,0
"AFYPWMPR6XXQPAOLMGPWOW6HULQA,AFQTWROEABNVTNGTKSGW64SOWYVA,AHWAXDSNOFZ3KG77JFM6PGWCMC2Q,AH7XCBJFDY3QYRK2DC3EZHKDISJQ,AER66ION6CESF3DUWEL27DWJPDRA,AGRZAB2LJP4QQYHXKK3B7UW6YF2Q,AHDNNVM6ZKF3SF25MNEYWNE3NAMA,AENDUQLHGVQMTIYFLCLSI2O2C4IQ",1238,1,1249.0,1249.0,0,0
"AFYQPTD6YGHPLNTGAOUBK6JTRVTA,AF7NWNWMLKRURHMLHTZXO6TYO4ZQ,AGUGVM4ITHDG6NIND6XEJSQA5O2Q,AHEXJDFOBBLZVPEDL32XHOAEZ2ZA,AEERA3TDMJGDMFA2NSPWSU5DUYNA,AGPLW74W3HJTC3ICBNN3R6MIHFMA,AFH75FMWPZH6ZQFZREPWZDS7FEKA,AGXSFZZKVHNWYTRTFYE3O766ZHVQ",1299,1,149.0,149.0,0,0
"AFZ2YKWX4KR7MWSA6UOMEGGHT32A,AEP6WZ7AR6XDQSBFSQRILJOUWYIA,AHOOA3EKEVKQGQAVQE762YGB5KPQ,AH2CHLPBROIU447VRDW6K6DE5TWA,AH4H7RTFFSOM4T7YUCTXGIKLZEWA,AHPGXSE3AFIV5HHD4Q4C4EY3X2KQ,AEQEH72IPVWNOQYVPL3FMKPMSRBA,AEJALL3TNEOIEEC5G3VCPKZVCEBQ",189,1,699.0,699.0,0,0
"AFZ7BSWDEUCVHARR4CX2UCO5VZEA,AHFKTS4EHCDCYQS425TALOSRSNHQ,AF65MIICMJTPBXOMJVXMRXJO564A,AEUDRXQAIOQFAJMC2HXHA5I726VA,AGHNUCRUYQXMP4652XV7ZVK5DPMQ,AFJQ6LWTWGENRRJXZLWWX27YREJA,AFWKRJGICXU2EXDCHLR5AXVCMQEA,AHFOGTDIQHP3LINYF4EQOBZ6GKZQ",522,1,749.0,749.0,0,0
"AFZBWPKSEOJ3ZXAVS7IA5QMLX6SQ,AH4H673QHNMNQEBK6XKODER4TXBA,AFF3RSHZGO4BAR2KYIOVYD3VGZVQ,AFEVGT6SALVKATPAPCZQCUOZFA4Q,AH7MEOSIJPT7Z2WMJI4ROMY3I2QA,AGLKS2YBV32Q5F36ESVSZKN7YZVA,AF3DKAW7MUAW6MB7HC4YEPY6IN3Q,AGVNDZ4Y2VJXWYSIDOP4GXJYF5DQ",85,1,1799.0,1799.0,1,1
"AFZD4RCAOTL4JRRKT6WHVVJWDNHA,AECAPFEPRBCKU4VOBRUGOVMNJBXA,AH2UVQCFNAROZ46WLW3GCZQBZ6TQ,AE4FRP3D6KIQG7H3GP436GUD52VQ,AEZGVKB6YZLTQQTT356NGQIXBMCA,AESGKVHA72PDDC7C45OGNNEMTUKA,AFSSI6KQRVUBQ6DTUNIXZ4PJ4Z2A,AG2X6AGQIUAPKCJIXEZTL2DPVISQ",569,1,90.0,90.0,0,0
"AFZESR4UNHIMTL2SQMFA3FJYKHAQ,AF2KW5BVHOC5TMH3ZBVCRSG4CCBA,AH5A5LHF3QDSOP2C5YV5RI5SFY7Q,AFJUTJ2OOOMAALQVWF4NJHMWWTLA,AFBO7V4C5TDYJ4VCEZTNK3JUAL4A,AFEUD4GVTU2JV2PXCSYQE34CM6FQ,AHFCHZTGIW3H765BOG5UQ4CS5B6Q,AGD3DH2YTXYUU3D2AHBH2FOW5BDQ",210,1,1399.0,1399.0,1,0
"AFZOUV6DSSLIWTHCEQED5RR6HGHQ,AFL4I5P7WCRS6SYIW4ZNKWADKV2Q,AGFKMDMUPNFM5JWT6BBY2SEVMHMQ,AFKUC4MUHKKVBKYKGLJ3W52G6SVQ,AHBS5ADSTPJ6C5GUYBPG3VBTVX2A,AHUM2M2XXYNDAMBYGMNREX3XIYBQ,AFCQXQUIMMCKM6Y743IKFKIMAYWA,AHSBMJGIRPF66VB6VR76KHJAB3SA",73,1,199.0,199.0,0,0
"AFZQFX2T6G3DRQ5VN2RLQHKHN7OQ,AEWQ6I7BKVHK5FWMLUNE7WL225TA,AETG7JHK5RW3AFEYCBDANJNOWWGA,AHPF2D5RYZ5QDJZFGDKRPRL36Q5A,AH65VYWK4QUJQPLHAIBZ2PIVQ5WA,AGLMDXIDTQ6JHLKTJF7S2CD3PFJA,AHSCYYDMRKGSS34SATRXSBNFPLSQ,AHYPBUOGDWIPQZHL5OKLHPXJB2SA",801,1,2499.0,2499.0,1,1
"AG22QSZIES6VEC3IVAGKQD4N7WHA,AHFGWOU2ANAHIK6VUKI267DZO5PQ,AE7JCA7MTQHV6XTNF2NQFH5DG6KQ,AHKW2FPVJKYDYZOTMPDW4CIXUHLA",217,1,899.0,899.0,0,0
"AG23E67LYRJ6Y26AIHNKS6ES4OXQ,AFT6TQLA4GD3L4RAOWFVDAH3IFTA,AEYH6IVYMLPHU62VNOKKM2KTOIIA,AE42ERTVDMJOMKKWUM2TY7O2SPHQ,AGL54U42PQROPV23ORMEIR6HZNQQ,AELYVI5NYV4RAW3MAGJ3P2GX6MLA,AER5GTDM6DHXOUD4KBSKYYYWX6AQ,AGSJPBY7DN7SSADF42CAXHTGNKWA",202,1,664.0,664.0,0,0
"AG23N2Z5CVKFJZ6ZLIYU4NQTDKFA,AG2T5VLGSYCC4K6VINWC2USGSDJQ,AHZHDTTEM2NV5MW3BUGSBU63WTWQ,AGCFGQ3GOFTORIPXP5KJ7ZIB56ZA,AGZMM56YS4MIVU5GTMUXWREFS7PA,AE6IJ467G5TQ72ECC4ESEAAE2BUA,AFU3MFN7EXNXOFFXW7NUKIKIKOAA,AGQYYL7HPZZCZQXA3ZV66J6RXZTA",460,1,420.0,420.0,0,0
"AG2BB3Q2AQB7SBFBURGYSMFHDAOA,AGFXIO346VXYI35ANHRTU7FE7ZGA,AEZIOFC5L34FZZOMGKEHXHLG6KQA,AFDS7H2OSIL3I4CZBN7C7NS4XOXA,AEBSIJDEVFVOC7PQYB3W36OLAHNA,AGHY5MD6U2E57UWJTNGFKKQ5KROA,AF23NVMNXHKORCJCQPGAW6PSXMPA,AHSOUBG4CYVABTQRPHI64FAU4NLQ",109,1,161.0,161.0,0,0
"AG2ICOYPSOV5SGBKFEYHGKCNK7PA,AGJ3OQ4X262D3MAQZ3CLCRVR5R3Q,AGWXCIC2IWWGNN5I4QTFMPSLSTHQ,AHG33NYBIPVHA7BABNXDT4NDZBMQ,AFWPPZRH2WVNMVTLFNXMAJCTTVFA,AG7Y7ZU2S5Y2H7UJX6AFGQSRB7ZQ,AHAVRPA7Z3PKTTWVBVUISCKI7RYQ,AHKW7DR7CHI2WL772IRNUK3SOAUA",743,1,399.0,399.0,0,0
"AG2KSOZBBZY3A37U4Q273OYH2IAQ,AE2KY7GO5HPPGPTMF2M5Q2GT7AXA,AE7B5IIEKRJEPJUD7MU45QZIRLYQ,AHKEH7HFR3AZJEZMS2FU4B3SFCCQ,AGXNLZFFY7QM6ZYXUJ7VLPXH6DXQ,AFFOKWDBWHTD73ESMLG5EHU6D64Q,AG3H5M4RSVVBD3XRPC4MVFPUGTRQ,AFYA3XLIG4JUAVDGJR6XDG4XZXOQ",437,1,293.0,293.0,0,0
"AG2Q7FISK54KBSPHF7CNNGZ3GLNA,AFFYX3FR3SF4JOIN7FIPEVVTIRMQ,AFUBGC56G63INVGIAA2OOMZDRLTQ,AEQWGO62V6K2GSMRMFGRW35NBTQA,AF7USQ27RIKU5ABXWZG2WFECW7JQ,AGZT5FACORYIGQP6G2H2CS6HEMTQ,AFUQWSUM2FGNLHU45YUKN3QAEFHQ,AHVGMS3MGWLQZG2IR34ENSS4UX4Q",1287,1,199.0,199.0,0,0
"AG2REE6BFNII6CHJQ2HQCG4Q5BWQ,AGPSJBF6CTEE4MJG3X5Z3DMJEJZA,AGY545OCMI3P63JWXM4QMK7QXCIA,AFQBNWTWNCOQH65QJK2TGLWRYCJA,AHVFTQFFKLLV5IFJDEQBTF4ZFI5Q,AH7XAZIRDIDE2HVRZAZ4J4BSG3NA,AFJI2CTQBDXHG74Q3R6S5RPYTOWQ,AHAXO75FQ7QCFXWMJF4JNHNS3A7Q",143,1,2899.0,2899.0,1,1
"AG2VMF3LINMMYN5BJ7Q62SD5URUQ,AEJ7GNGZJ57Y4ANWXXY75NT7XW3Q,AGZPAK4OR644KR7HVTAGM2SKWXOA,AGWG7C2G2ZJXNJ5LWLAHESFT3JAQ,AGPW26I3CWUUUI4HNHIH6FWIVJOQ,AEKW3REOLRUOHWGYXE7V662X2BSA,AEJXY4QE7AOW43DDCUHH4BCILJJA,AFZWEGAQMORO5YUZDF63YT77LLWQ",280,1,649.0,649.0,0,0
"AG2VWPTTUEHEZWGDIYDJWPX7IDJQ,AEDNFNVOPMOWPCSBXQJFW6PCP3ZQ,AHJQJ4BFKEDVWHP6FIXGMF75XSSA,AENPKYWO4NMYRYNE3PNVGD4CVOAA,AEZOCEHWCXQRBNLIQCNEC43TNMGQ,AFGGQUIZ4KW57HMRGQTSERDLCFEA,AHQ5BOJJTHUA6XD6IIN7GLN53DVA,AHPM47CWRZDB6XMDV2IVXQR3KDUQ",182,1,1499.0,1499.0,1,0
"AG2X6MXVRQJD5VE7SYKNUNWVOQRQ,AHHZNQQE76XX2RN65TJO57ZXDDLQ,AGQ36NZXZMWU5W2JFXIK5GCM4MUA,AFBV4HQOSFPQYP63ELMOYRE32V6A,AH6SINCM4KQ3L4MEBRPK3MNHX6HA,AHSLNF7XKYX4LHL3JCCWY2KKNEAA,AGNSJO5LAO5FKSHPW3UDKZQLPONQ,AGSA37ZLXWHMSL74K3NMUHKGHWXA",763,1,1469.0,1469.0,0,0
"AG3EJCPDMWMFHVD75JLK6447GEYQ,AG6U76PUTURMNUURSZUAARGW4JGQ,AFUPVR34RLXDQ4KH53C63MQSFISQ,AH6TCUCBZUAI6HVVV3CRMHOYA7EQ,AHDLB7WWZVSRDGIQWDPGPKV6MUZA,AGPTBPJMGFIJOZ7TDQYIDTKYELCQ,AGWOADYNA3ENWC5E2ZTCG44PPUVQ,AE4VHTKSWGIZRK2VBPA5W4BVVW6Q",897,1,265.0,265.0,0,0
"AG3G7G2DUJKN5YMCOYZNCADKKJUQ,AH44B2X6AT45J37MHHTU6RROTR4Q,AEK7LRAV4F5SJOHLTLWOHW2HGDKQ,AEJNQ7HJWCUBEAPBJY3WNA4KYCSA,AGQUWP2W5FVCMMXE3TITGSKHVW7Q,AFVIOYI64LWX7ZMVHYEMSMPMGEQA,AE4KGK2WCG6QWH2TOWODVEN4F5OA,AGB3BMFYPRZH26CFIYKTDIA3NGVQ",606,1,178.0,178.0,0,0
"AG3J37R72LBQQ44KNHS3X3ZYQK5A,AF4DZ5N3WE57SPWX5PHKFIFPZYAQ,AESMTZYLC25VNVZDJALPOZC3RNAQ,AE56BTAM4RTX2OYG7NBKUYADHE3Q,AHHQN2SYFUS6YB7LD7UTB5FRTYGQ,AHPSG666QPH6YL6GI2LRLFEQSI4Q,AGBGJCAVRX6E476FNYSSOIYPGHPA,AFM5OTAMVBNMRREYZ2PYBYDGIOPQ",1145,1,1369.0,1369.0,0,0
"AG3P4IMSW644U3FQ2765XNZFNC3Q,AGDKW4WQN3ZJJ4CVYLNXLCK5CNIA,AHU5TPA2UXOKQ4DDHN5RNZVBZLYA,AFHAATSERIT56U7QXWGJIL4MO3KQ,AFX5VVJ6G4NBFDWPMRQBFLYWEW6A,AFUUXVY2MHW6RYIDUUOPR2HDA5OA,AGZRENIZWCVXGLGXBQR4KWQZK6AA,AEBZFCW7Z2OSX3FS2DVMINPUZ6KQ",643,1,629.0,629.0,0,0
"AG3TIHPAHFYCX3XQ3TQ2OB5IAJXQ,AEEMOUFPIMWI2J6CNO5W4YVLLIGQ,AGYRJKVCDHOZSCEBLMMF6TJOABGQ,AHBZXXSXDSJOQGRFOU4HWSLI2FUQ,AGK2XZ26O6Z4X2UHLCOQIMBTU5XA,AEOPL2SDEVUZWVK3AE2MQOLZUTTA,AG3BY5SSMLL664AT5KK4UFBUCWZQ,AHEKRSI27SAKA2LRISAOQH56UFLQ",1214,1,129.0,129.0,0,0
"AG43Z7WV62ULSGSI3JHOKCZZRSLQ,AFXOKBDDHJNQRGHFWPJZA6PL3XMQ,AEDNOJVJHRNIBUYTBMFCMOLD62VA,AGE7XVUZ2FXSRI3BK5HVLRNWAY7Q,AEX3XKLTC3JM3H5X4YEBQFLNFX4A,AHZLFVEFPM5G6NINL6C2U6DEUNZA,AH6JPKYMSSWUVSSYIRXWC3YUAYSA,AHOI4FVLH6MHWFQHKWJKAKAWTZVA",358,1,753.0,753.0,0,0
"AG47CSNDLDSLE7BQWBCUPL4IMBZQ,AERVJSFWEB7B63J46ZBDVGL4HEPA,AH7UKBIDDPO4XM2ZIT5IFSGEAIDA,AFVUB7JIZ754R5LHBFCOBLWFL67A,AF2XIRDLVIWFTUBDJMEWJOLB76OA,AFRLBEKPIN22S4K4PBHUJ5PQPI6A,AEMQUDDYUEXPRJ2C64I33YVVSQXA,AFHNMLRH3T77DAFEJ6UUIVBTMB3A",1348,1,399.0,399.0,0,0
"AG4CULPDENY6NXR67DNAQU5VM42Q,AE6XZBRHYTRKG33Z6UGCG7EUQ2UQ,AFLCRL5P6JC24SEQTM6ASIJUVC2A,AECBTAP3SOAAMWUSNGBILNOOM5DQ,AEC5C3VXEKLH62ITNOMMUYIE2CAA,AFB6GXJEM6T4SHB3BQJ5G4UC5VAA,AFTCVC4B2DKVF5IF7GQYAWOA2X3A,AHFYGXWTFW2WTUEEYAKS3BYPQQ3A",461,1,1519.0,1519.0,1,0
"AG4KXXU3X2W7U5GHPFTQUH7B74QQ,AGVNR5BV6PXJKH2OXB6HYQN5VJCQ,AGPKKHWDHRBTTI6H2PMDX32QHSSA,AEBE2BCPPVJ4IPBU2J5EPU44WQJA,AELG7IFYME5AQB2B576XLNQDAKBA,AFGKUIIJE6RZVXZ3ZZ4SNSTXE4BA,AFT3A5EEJX2ZDXDFARRX2HR5I6BA,AG5W4UZE7KIEFTWZQAPHOOCNBHGA",78,1,1110.0,1110.0,0,0
"AG4UNVU75Q7SYSAHMQ7XNPAM4Y2A,AES2BOVWXLI3RTOPQEKH3GCKANDQ,AHJ2PBZMYKYL5ZIS3RYNY5RQF5OA,AF3O4UMEWVEAG2555RB7QRZJ3V3Q,AEGSHUH24XRRJI6CKUBKUFVWIQCQ,AH7CBBXDYLF6D4NECP6UOHAD3DJQ,AGKUMIAJEBVE47SWGKSTRQIXQXCQ,AFSKSM4D23GMJJPYXOHYTH25FQQA",1236,1,209.0,209.0,0,0
"AG56BWR4QA24HMU37HCG7LXA5BIQ,AHPMTDLBF66SKRERYCJJ64OIT4RQ,AHSJSRYF6IDDAO3GFP2JDGW7AQPA,AFHFQZ4WRMY2BZ2M6EPZVRTWARHQ,AHLRT2VIZ5O7U6K7UG7P25P4S4UQ,AE6GNTASF4AF7GAW767UV2OON4EQ,AHNKJGN4LTDD3CFDIWZS5XNYZCGQ,AHWPHJR3F3WBWRACB5PHHTRKXYEQ",248,1,499.0,499.0,0,0
"AG5AXAJDBTPTEASP2CGYURERHSQQ,AEUQXSX3YSNN5L37W7I243ABWXHQ,AH2OLX25TOPFVMWSSXCIDK2ING3Q,AHSLJYCXIB6MF7XA745OIGQ5VY4Q,AG2XZP6Z52IRYUCU6GLGEUTP5HJA,AHGD2EMY5M3BGX5MUH5DMSV4BNRQ,AGK4RKTLQUZ5OQYSGOAI72QBN6PA,AESFHQDDCGPTVOTQQTTNA3IRSN4Q",547,1,1234.0,1234.0,0,0
"AG5P7BKN4M3JH7HW64UV4Y2QZGHA,AHDAOL3TEKGCQABAYFZPBP2ZYFFA,AESBDPT5NJJQVWGWS3PL6R2QOCMA,AHNB5VMFI3KABWXMDVQWOSYUTGFA,AHSRABDEXI6YGGABA5VV6JPKXISA,AHLR63PRHYHZRWZST4RFYKDX7HBA,AGPOF37T2T45CVYABSTSCPILMNZA,AFLXEGOLHUOVKYQTGGKQHW7ROJKQ",1185,1,119.0,119.0,0,0
"AG62NLRIFTN2XEHSJ6HFEUWLNUFQ,AF52BVFW4ASG3V7VPP4S4BZII6DA,AFAS6QTXL5CPXZ6RHDRQP5FDQ5XA,AFIUCL2BAVOF2TKHTDO6SILLENFQ,AGYRHFW4K32QEH7TATXEH565CBZA,AHQH5PRVD42NW5O7FLDL2ETIBOXQ,AHSXVV5G4YWE5XMUXSP6ST7S3Y7A,AGRQAZ4YPQE4JGYOYPWSYCYOLQPA",635,1,179.0,179.0,0,0
"AG636YCW33ZTJ3O67MQZNNNAIJVQ,AGJL5WHO3VVJALGYBKA7UUMANF4A,AG56GJXG2U4TIZ42J4H5SIAOZFSQ,AHRJPSHYWW7POL5N5G7HI6D2UXNA,AE4PB2D5M7A6CIPE4SHZMHIDDIBA,AFYZBDPD6PGSHBHPHQTOVJW4QFCQ,AHCF6MDMVOOGIZK7AQMS5E4ZOJKA,AG6S5T3PING6QXZAUDDTH6FO7ICA",137,1,2976.0,2976.0,1,1
"AG65C34LATM4J3ZFKJJPDNISZKUQ,AG76GICZHJGA7YVN4TORX36ONVYA,AHHIHCEKEYDIRPJ5W7WXGLB3E66Q,AFYSF6635O2EAPR4GMVBH74FSIFQ,AHAVRPA7Z3PKTTWVBVUISCKI7RYQ,AEDH674UH53A5FKLUZCCM5LVKUQQ,AEUK344UA4FNU4PR4AWSPKWX5PPQ,AGPAK6ELVZPVKQ7GEZ7IUHNK2C3Q",609,1,149.0,149.0,0,0
